	x	y	gene	style
53	160	0.000780429561099506	#66c2a5	piN
54	163	0.0007815412841210151	#66c2a5	piN
55	166	0.0007815412841210151	#66c2a5	piN
56	169	0.0007815412841210151	#66c2a5	piN
57	172	0.0007793209963820349	#66c2a5	piN
58	175	0.0007793209963820349	#66c2a5	piN
59	178	0.0007793209963820349	#66c2a5	piN
60	181	0.0007793209963820349	#66c2a5	piN
61	184	0.000783774259218504	#66c2a5	piN
62	187	0.000784895538559303	#66c2a5	piN
63	190	0.000782656178962842	#66c2a5	piN
64	193	0.000789412922953888	#66c2a5	piN
65	196	0.000793982607023086	#66c2a5	piN
66	199	0.000796287346085562	#66c2a5	piN
67	202	0.00079860550429833	#66c2a5	piN
68	205	0.00079860550429833	#66c2a5	piN
69	208	0.00079860550429833	#66c2a5	piN
70	211	0.000796287346085562	#66c2a5	piN
71	214	0.000796287346085562	#66c2a5	piN
72	217	0.00080093719920139	#66c2a5	piN
73	220	0.00080093719920139	#66c2a5	piN
74	223	0.00079860550429833	#66c2a5	piN
75	226	0.00080093719920139	#66c2a5	piN
76	229	0.000796287346085562	#66c2a5	piN
77	232	0.000791691170927781	#66c2a5	piN
78	235	0.00079860550429833	#66c2a5	piN
79	238	0.000803282549711497	#66c2a5	piN
80	241	0.000803282549711497	#66c2a5	piN
81	244	0.000803282549711497	#66c2a5	piN
82	247	0.000808014700225261	#66c2a5	piN
83	250	0.0008128029354858559	#66c2a5	piN
84	253	0.000808014700225261	#66c2a5	piN
85	256	0.000803282549711497	#66c2a5	piN
86	259	0.0008021081600189361	#66c2a5	piN
87	262	0.0008021081600189361	#66c2a5	piN
88	265	0.000793982607023086	#66c2a5	piN
89	268	0.000793982607023086	#66c2a5	piN
90	271	0.000796287346085562	#66c2a5	piN
91	274	0.0	#66c2a5	piN
92	277	0.0	#66c2a5	piN
93	280	0.0	#66c2a5	piN
94	283	0.0	#66c2a5	piN
95	286	0.0	#66c2a5	piN
96	289	0.0	#66c2a5	piN
97	292	0.0	#66c2a5	piN
98	295	0.0	#66c2a5	piN
99	298	0.0	#66c2a5	piN
100	301	0.0	#66c2a5	piN
101	304	0.0	#66c2a5	piN
102	307	0.0	#66c2a5	piN
103	310	0.0	#66c2a5	piN
104	313	0.0	#66c2a5	piN
105	316	0.0	#66c2a5	piN
106	319	0.0	#66c2a5	piN
107	322	0.0	#66c2a5	piN
108	325	0.0	#66c2a5	piN
109	328	0.0	#66c2a5	piN
110	331	0.0	#66c2a5	piN
111	334	0.0	#66c2a5	piN
112	337	0.0	#66c2a5	piN
113	340	0.0	#66c2a5	piN
114	343	0.0	#66c2a5	piN
115	346	0.0	#66c2a5	piN
116	349	0.0	#66c2a5	piN
117	352	0.0	#66c2a5	piN
118	355	0.0	#66c2a5	piN
119	358	0.0	#66c2a5	piN
120	361	0.0	#66c2a5	piN
121	364	0.0	#66c2a5	piN
122	367	0.0	#66c2a5	piN
123	370	0.0	#66c2a5	piN
124	373	0.0	#66c2a5	piN
125	376	0.0	#66c2a5	piN
126	379	0.0	#66c2a5	piN
127	382	0.0	#66c2a5	piN
128	385	0.0	#66c2a5	piN
129	388	0.0	#66c2a5	piN
130	391	0.0	#66c2a5	piN
131	394	0.0	#66c2a5	piN
132	397	0.0	#66c2a5	piN
133	400	0.0	#66c2a5	piN
134	403	0.0	#66c2a5	piN
135	406	0.0	#66c2a5	piN
136	409	0.0	#66c2a5	piN
137	412	0.0	#66c2a5	piN
138	415	0.0	#66c2a5	piN
139	418	0.0	#66c2a5	piN
140	421	0.0	#66c2a5	piN
141	424	0.0	#66c2a5	piN
142	427	0.0	#66c2a5	piN
143	430	0.0	#66c2a5	piN
144	433	0.0	#66c2a5	piN
145	436	0.0	#66c2a5	piN
146	439	0.0	#66c2a5	piN
147	442	0.0	#66c2a5	piN
148	445	0.0	#66c2a5	piN
149	448	0.0	#66c2a5	piN
150	451	0.0	#66c2a5	piN
151	454	0.0	#66c2a5	piN
152	457	0.0	#66c2a5	piN
153	460	0.0	#66c2a5	piN
154	463	0.0	#66c2a5	piN
155	466	0.0	#66c2a5	piN
156	469	0.0	#66c2a5	piN
157	472	0.0	#66c2a5	piN
158	475	0.0	#66c2a5	piN
159	478	0.0	#66c2a5	piN
160	481	0.0	#66c2a5	piN
161	484	0.0	#66c2a5	piN
162	487	0.0	#66c2a5	piN
163	490	0.0	#66c2a5	piN
164	493	0.0	#66c2a5	piN
165	496	0.0	#66c2a5	piN
166	499	0.0	#66c2a5	piN
167	502	0.0	#66c2a5	piN
168	505	0.0	#66c2a5	piN
169	508	0.0	#66c2a5	piN
170	511	0.0	#66c2a5	piN
171	514	0.0	#66c2a5	piN
172	517	0.0	#66c2a5	piN
173	520	0.0	#66c2a5	piN
174	523	0.0	#66c2a5	piN
175	526	0.0	#66c2a5	piN
176	529	0.0	#66c2a5	piN
177	532	0.0	#66c2a5	piN
178	535	0.0	#66c2a5	piN
179	538	0.0	#66c2a5	piN
180	541	0.0	#66c2a5	piN
181	544	0.0	#66c2a5	piN
182	547	0.0	#66c2a5	piN
183	550	0.0	#66c2a5	piN
184	553	0.0	#66c2a5	piN
185	556	0.0	#66c2a5	piN
186	559	0.0	#66c2a5	piN
187	562	0.0	#66c2a5	piN
188	565	0.0	#66c2a5	piN
189	568	0.0	#66c2a5	piN
190	571	0.0	#66c2a5	piN
191	574	0.0	#66c2a5	piN
192	577	0.0	#66c2a5	piN
193	580	0.0	#66c2a5	piN
194	583	0.0	#66c2a5	piN
195	586	0.0	#66c2a5	piN
196	589	0.0	#66c2a5	piN
197	592	0.0	#66c2a5	piN
198	595	0.0	#66c2a5	piN
199	598	0.0	#66c2a5	piN
200	601	0.0	#66c2a5	piN
201	604	0.0	#66c2a5	piN
202	607	0.0	#66c2a5	piN
203	610	0.0	#66c2a5	piN
204	613	0.0	#66c2a5	piN
205	616	0.0	#66c2a5	piN
206	619	0.0	#66c2a5	piN
207	622	0.0	#66c2a5	piN
208	625	0.0	#66c2a5	piN
209	628	0.0	#66c2a5	piN
210	631	0.0	#66c2a5	piN
211	634	0.0	#66c2a5	piN
212	637	0.0	#66c2a5	piN
213	640	0.0	#66c2a5	piN
214	643	0.0	#66c2a5	piN
215	646	0.0	#66c2a5	piN
216	649	0.0	#66c2a5	piN
217	652	0.0	#66c2a5	piN
218	655	0.0	#66c2a5	piN
219	658	0.0	#66c2a5	piN
220	661	0.0	#66c2a5	piN
221	664	0.0	#66c2a5	piN
222	667	0.0	#66c2a5	piN
223	670	0.0	#66c2a5	piN
224	673	0.0	#66c2a5	piN
225	676	0.0	#66c2a5	piN
226	679	0.0	#66c2a5	piN
227	682	0.0	#66c2a5	piN
228	685	0.0	#66c2a5	piN
229	688	0.0	#66c2a5	piN
230	691	0.0	#66c2a5	piN
231	694	0.0	#66c2a5	piN
232	697	0.0	#66c2a5	piN
233	700	0.0	#66c2a5	piN
234	703	0.0	#66c2a5	piN
235	706	0.0	#66c2a5	piN
236	709	0.0	#66c2a5	piN
237	712	0.0	#66c2a5	piN
238	715	0.0	#66c2a5	piN
239	718	0.0	#66c2a5	piN
240	721	0.0	#66c2a5	piN
241	724	0.0	#66c2a5	piN
242	727	0.0	#66c2a5	piN
243	730	0.0	#66c2a5	piN
244	733	0.0	#66c2a5	piN
245	736	0.0	#66c2a5	piN
246	739	0.0	#66c2a5	piN
247	742	0.0	#66c2a5	piN
248	745	0.0	#66c2a5	piN
249	748	0.0	#66c2a5	piN
250	751	0.0	#66c2a5	piN
251	754	0.0	#66c2a5	piN
252	757	0.0	#66c2a5	piN
253	760	0.0	#66c2a5	piN
254	763	0.0	#66c2a5	piN
255	766	0.0	#66c2a5	piN
256	769	0.0	#66c2a5	piN
257	772	0.0	#66c2a5	piN
258	775	0.0	#66c2a5	piN
259	778	0.0	#66c2a5	piN
260	781	0.0	#66c2a5	piN
261	784	0.0	#66c2a5	piN
262	787	0.0	#66c2a5	piN
263	790	0.0	#66c2a5	piN
264	793	0.0	#66c2a5	piN
265	796	0.0	#66c2a5	piN
266	799	0.0	#66c2a5	piN
267	802	0.0	#66c2a5	piN
268	805	0.0	#66c2a5	piN
269	808	0.0	#66c2a5	piN
270	811	0.0	#66c2a5	piN
271	814	0.0	#66c2a5	piN
272	817	0.0	#66c2a5	piN
273	820	0.0	#66c2a5	piN
274	823	0.0	#66c2a5	piN
275	826	0.0	#66c2a5	piN
276	829	0.0	#66c2a5	piN
277	832	0.0	#66c2a5	piN
278	835	0.0	#66c2a5	piN
279	838	0.0	#66c2a5	piN
280	841	0.0	#66c2a5	piN
281	844	0.0	#66c2a5	piN
282	847	0.0	#66c2a5	piN
283	850	0.0	#66c2a5	piN
284	853	0.0	#66c2a5	piN
285	856	0.0	#66c2a5	piN
286	859	0.0	#66c2a5	piN
287	862	0.0	#66c2a5	piN
288	865	0.0	#66c2a5	piN
289	868	0.0	#66c2a5	piN
290	871	0.0	#66c2a5	piN
291	874	0.0	#66c2a5	piN
292	877	0.0	#66c2a5	piN
293	880	0.0	#66c2a5	piN
294	883	0.0	#66c2a5	piN
295	886	0.0	#66c2a5	piN
296	889	0.0	#66c2a5	piN
297	892	0.0	#66c2a5	piN
298	895	0.0	#66c2a5	piN
299	898	0.0	#66c2a5	piN
300	901	0.0	#66c2a5	piN
301	904	0.0	#66c2a5	piN
302	907	0.0	#66c2a5	piN
303	910	0.0	#66c2a5	piN
304	913	0.0	#66c2a5	piN
305	916	0.0	#66c2a5	piN
306	919	0.0	#66c2a5	piN
307	922	0.0	#66c2a5	piN
308	925	0.0	#66c2a5	piN
309	928	0.0	#66c2a5	piN
310	931	0.0	#66c2a5	piN
311	934	0.0	#66c2a5	piN
312	937	0.0	#66c2a5	piN
313	940	0.0	#66c2a5	piN
314	943	0.0	#66c2a5	piN
315	946	0.0	#66c2a5	piN
316	949	0.0	#66c2a5	piN
317	952	0.0	#66c2a5	piN
318	955	0.0	#66c2a5	piN
319	958	0.0	#66c2a5	piN
320	961	0.0	#66c2a5	piN
321	964	0.0	#66c2a5	piN
322	967	0.0	#66c2a5	piN
323	970	0.0	#66c2a5	piN
324	973	0.0	#66c2a5	piN
325	976	0.0	#66c2a5	piN
326	979	0.0	#66c2a5	piN
327	982	0.0	#66c2a5	piN
328	985	0.0	#66c2a5	piN
329	988	0.0	#66c2a5	piN
330	991	0.0	#66c2a5	piN
331	994	0.0	#66c2a5	piN
332	997	0.0	#66c2a5	piN
333	1000	0.0	#66c2a5	piN
334	1003	0.0	#66c2a5	piN
335	1006	0.0	#66c2a5	piN
336	1009	0.0	#66c2a5	piN
337	1012	0.0	#66c2a5	piN
338	1015	0.0	#66c2a5	piN
339	1018	0.0	#66c2a5	piN
340	1021	0.0	#66c2a5	piN
341	1024	0.0	#66c2a5	piN
342	1027	0.0	#66c2a5	piN
343	1030	0.0	#66c2a5	piN
344	1033	0.0	#66c2a5	piN
345	1036	0.0	#66c2a5	piN
346	1039	0.0	#66c2a5	piN
347	1042	0.0	#66c2a5	piN
348	1045	0.0	#66c2a5	piN
349	1048	0.0	#66c2a5	piN
350	1051	0.0	#66c2a5	piN
351	1054	0.0	#66c2a5	piN
352	1057	0.0	#66c2a5	piN
353	1060	0.0	#66c2a5	piN
354	1063	0.0	#66c2a5	piN
355	1066	0.0	#66c2a5	piN
356	1069	0.0	#66c2a5	piN
357	1072	0.0	#66c2a5	piN
358	1075	0.0	#66c2a5	piN
359	1078	0.0	#66c2a5	piN
360	1081	0.0	#66c2a5	piN
361	1084	0.0	#66c2a5	piN
362	1087	0.0	#66c2a5	piN
363	1090	0.0	#66c2a5	piN
364	1093	0.0	#66c2a5	piN
365	1096	0.0	#66c2a5	piN
366	1099	0.0	#66c2a5	piN
367	1102	0.0	#66c2a5	piN
368	1105	0.0006437988993765309	#66c2a5	piN
369	1108	0.000641017143943781	#66c2a5	piN
370	1111	0.0006373453166102549	#66c2a5	piN
371	1114	0.0006373453166102549	#66c2a5	piN
372	1117	0.000633715315076666	#66c2a5	piN
373	1120	0.000633715315076666	#66c2a5	piN
374	1123	0.000633715315076666	#66c2a5	piN
375	1126	0.000631019834025569	#66c2a5	piN
376	1129	0.000631019834025569	#66c2a5	piN
377	1132	0.000633715315076666	#66c2a5	piN
378	1135	0.000635525132412078	#66c2a5	piN
379	1138	0.000633715315076666	#66c2a5	piN
380	1141	0.00063461893342984	#66c2a5	piN
381	1144	0.000631019834025569	#66c2a5	piN
382	1147	0.000629235549652221	#66c2a5	piN
383	1150	0.000629235549652221	#66c2a5	piN
384	1153	0.000631019834025569	#66c2a5	piN
385	1156	0.000631019834025569	#66c2a5	piN
386	1159	0.000629235549652221	#66c2a5	piN
387	1162	0.000629235549652221	#66c2a5	piN
388	1165	0.000625697082344925	#66c2a5	piN
389	1168	0.000623069238766187	#66c2a5	piN
390	1171	0.000623069238766187	#66c2a5	piN
391	1174	0.000623069238766187	#66c2a5	piN
392	1177	0.000626577962978058	#66c2a5	piN
393	1180	0.000623069238766187	#66c2a5	piN
394	1183	0.00062481867502362	#66c2a5	piN
395	1186	0.00062481867502362	#66c2a5	piN
396	1189	0.00062481867502362	#66c2a5	piN
397	1192	0.0006213295716852049	#66c2a5	piN
398	1195	0.000619599592179174	#66c2a5	piN
399	1198	0.00061616837400489	#66c2a5	piN
400	1201	0.00061616837400489	#66c2a5	piN
401	1204	0.0006144669766151309	#66c2a5	piN
402	1207	0.00061616837400489	#66c2a5	piN
403	1210	0.00061616837400489	#66c2a5	piN
404	1213	0.000617879219552888	#66c2a5	piN
405	1216	0.0006144669766151309	#66c2a5	piN
406	1219	0.0006144669766151309	#66c2a5	piN
407	1222	0.000617879219552888	#66c2a5	piN
408	1225	0.00061616837400489	#66c2a5	piN
409	1228	0.000618738210014456	#66c2a5	piN
410	1231	0.000618738210014456	#66c2a5	piN
411	1234	0.000618738210014456	#66c2a5	piN
412	1237	0.000622198189200123	#66c2a5	piN
413	1240	0.000620463376049864	#66c2a5	piN
414	1243	0.000622198189200123	#66c2a5	piN
415	1246	0.000623942730612004	#66c2a5	piN
416	1249	0.000620463376049864	#66c2a5	piN
417	1252	0.000618738210014456	#66c2a5	piN
418	1255	0.0	#66c2a5	piN
419	1258	0.0	#66c2a5	piN
420	1261	0.0	#66c2a5	piN
421	1264	0.0	#66c2a5	piN
422	1267	0.0	#66c2a5	piN
423	1270	0.0	#66c2a5	piN
424	1273	0.0	#66c2a5	piN
425	1276	0.0	#66c2a5	piN
426	1279	0.0	#66c2a5	piN
427	1282	0.0	#66c2a5	piN
428	1285	0.0	#66c2a5	piN
429	1288	0.0	#66c2a5	piN
430	1291	0.0	#66c2a5	piN
431	1294	0.0	#66c2a5	piN
432	1297	0.0	#66c2a5	piN
433	1300	0.0	#66c2a5	piN
434	1303	0.0	#66c2a5	piN
435	1306	0.0	#66c2a5	piN
436	1309	0.0	#66c2a5	piN
437	1312	0.0	#66c2a5	piN
438	1315	0.0	#66c2a5	piN
439	1318	0.0	#66c2a5	piN
440	1321	0.0	#66c2a5	piN
441	1324	0.0	#66c2a5	piN
442	1327	0.0	#66c2a5	piN
443	1330	0.0	#66c2a5	piN
444	1333	0.0	#66c2a5	piN
445	1336	0.0	#66c2a5	piN
446	1339	0.0	#66c2a5	piN
447	1342	0.0	#66c2a5	piN
448	1345	0.0	#66c2a5	piN
449	1348	0.0	#66c2a5	piN
450	1351	0.0	#66c2a5	piN
451	1354	0.0	#66c2a5	piN
452	1357	0.0	#66c2a5	piN
453	1360	0.0	#66c2a5	piN
454	1363	0.0	#66c2a5	piN
455	1366	0.0	#66c2a5	piN
456	1369	0.0	#66c2a5	piN
457	1372	0.0	#66c2a5	piN
458	1375	0.0	#66c2a5	piN
459	1378	0.0	#66c2a5	piN
460	1381	0.0	#66c2a5	piN
461	1384	0.0	#66c2a5	piN
462	1387	0.0	#66c2a5	piN
463	1390	0.0	#66c2a5	piN
464	1393	0.0	#66c2a5	piN
465	1396	0.0	#66c2a5	piN
466	1399	0.0	#66c2a5	piN
467	1402	0.0	#66c2a5	piN
468	1405	0.0	#66c2a5	piN
469	1408	0.0	#66c2a5	piN
470	1411	0.0	#66c2a5	piN
471	1414	0.0	#66c2a5	piN
472	1417	0.0	#66c2a5	piN
473	1420	0.0	#66c2a5	piN
474	1423	0.0	#66c2a5	piN
475	1426	0.0	#66c2a5	piN
476	1429	0.0	#66c2a5	piN
477	1432	0.0	#66c2a5	piN
478	1435	0.0	#66c2a5	piN
479	1438	0.0	#66c2a5	piN
480	1441	0.0	#66c2a5	piN
481	1444	0.0	#66c2a5	piN
482	1447	0.0	#66c2a5	piN
483	1450	0.0	#66c2a5	piN
484	1453	0.0	#66c2a5	piN
485	1456	0.0	#66c2a5	piN
486	1459	0.0	#66c2a5	piN
487	1462	0.0	#66c2a5	piN
488	1465	0.0	#66c2a5	piN
489	1468	0.0	#66c2a5	piN
490	1471	0.0	#66c2a5	piN
491	1474	0.0	#66c2a5	piN
492	1477	0.0	#66c2a5	piN
493	1480	0.0	#66c2a5	piN
494	1483	0.0	#66c2a5	piN
495	1486	0.0	#66c2a5	piN
496	1489	0.0	#66c2a5	piN
497	1492	0.0	#66c2a5	piN
498	1495	0.0	#66c2a5	piN
499	1498	0.0	#66c2a5	piN
500	1501	0.0	#66c2a5	piN
501	1504	0.0	#66c2a5	piN
502	1507	0.0	#66c2a5	piN
503	1510	0.0	#66c2a5	piN
504	1513	0.0	#66c2a5	piN
505	1516	0.0	#66c2a5	piN
506	1519	0.0	#66c2a5	piN
507	1522	0.0	#66c2a5	piN
508	1525	0.0	#66c2a5	piN
509	1528	0.0	#66c2a5	piN
510	1531	0.0	#66c2a5	piN
511	1534	0.0	#66c2a5	piN
512	1537	0.0	#66c2a5	piN
513	1540	0.0	#66c2a5	piN
514	1543	0.0	#66c2a5	piN
515	1546	0.0	#66c2a5	piN
516	1549	0.0	#66c2a5	piN
517	1552	0.0	#66c2a5	piN
518	1555	0.0	#66c2a5	piN
519	1558	0.0	#66c2a5	piN
520	1561	0.0	#66c2a5	piN
521	1564	0.0	#66c2a5	piN
522	1567	0.0	#66c2a5	piN
523	1570	0.0	#66c2a5	piN
524	1573	0.0	#66c2a5	piN
525	1576	0.0	#66c2a5	piN
526	1579	0.0	#66c2a5	piN
527	1582	0.0	#66c2a5	piN
528	1585	0.0	#66c2a5	piN
529	1588	0.0	#66c2a5	piN
530	1591	0.0	#66c2a5	piN
531	1594	0.0	#66c2a5	piN
532	1597	0.0	#66c2a5	piN
533	1600	0.0	#66c2a5	piN
534	1603	0.0	#66c2a5	piN
535	1606	0.0	#66c2a5	piN
536	1609	0.0	#66c2a5	piN
537	1612	0.0	#66c2a5	piN
538	1615	0.0	#66c2a5	piN
539	1618	0.0	#66c2a5	piN
540	1621	0.0	#66c2a5	piN
541	1624	0.0	#66c2a5	piN
542	1627	0.0	#66c2a5	piN
543	1630	0.0	#66c2a5	piN
544	1633	0.0	#66c2a5	piN
545	1636	0.0	#66c2a5	piN
546	1639	0.0	#66c2a5	piN
547	1642	0.0	#66c2a5	piN
548	1645	0.0	#66c2a5	piN
549	1648	0.0	#66c2a5	piN
550	1651	0.0	#66c2a5	piN
551	1654	0.0	#66c2a5	piN
552	1657	0.0	#66c2a5	piN
553	1660	0.0	#66c2a5	piN
554	1663	0.0	#66c2a5	piN
555	1666	0.0	#66c2a5	piN
556	1669	0.0	#66c2a5	piN
557	1672	0.0	#66c2a5	piN
558	1675	0.0	#66c2a5	piN
559	1678	0.0	#66c2a5	piN
560	1681	0.0	#66c2a5	piN
561	1684	0.0	#66c2a5	piN
562	1687	0.0	#66c2a5	piN
563	1690	0.0	#66c2a5	piN
564	1693	0.0	#66c2a5	piN
565	1696	0.0	#66c2a5	piN
566	1699	0.0	#66c2a5	piN
567	1702	0.0	#66c2a5	piN
568	1705	0.0	#66c2a5	piN
569	1708	0.0	#66c2a5	piN
570	1711	0.0	#66c2a5	piN
571	1714	0.0	#66c2a5	piN
572	1717	0.0	#66c2a5	piN
573	1720	0.0	#66c2a5	piN
574	1723	0.0	#66c2a5	piN
575	1726	0.0	#66c2a5	piN
576	1729	0.0	#66c2a5	piN
577	1732	0.0	#66c2a5	piN
578	1735	0.0	#66c2a5	piN
579	1738	0.0	#66c2a5	piN
580	1741	0.0	#66c2a5	piN
581	1744	0.0	#66c2a5	piN
582	1747	0.0	#66c2a5	piN
583	1750	0.0	#66c2a5	piN
584	1753	0.0	#66c2a5	piN
585	1756	0.0	#66c2a5	piN
586	1759	0.0	#66c2a5	piN
587	1762	0.0	#66c2a5	piN
588	1765	0.0	#66c2a5	piN
589	1768	0.0	#66c2a5	piN
590	1771	0.0	#66c2a5	piN
591	1774	0.0	#66c2a5	piN
592	1777	0.0	#66c2a5	piN
593	1780	0.0	#66c2a5	piN
594	1783	0.0	#66c2a5	piN
595	1786	0.0	#66c2a5	piN
596	1789	0.0	#66c2a5	piN
597	1792	0.0	#66c2a5	piN
598	1795	0.0	#66c2a5	piN
599	1798	0.0	#66c2a5	piN
600	1801	0.0	#66c2a5	piN
601	1804	0.0	#66c2a5	piN
602	1807	0.0	#66c2a5	piN
603	1810	0.0	#66c2a5	piN
604	1813	0.0	#66c2a5	piN
605	1816	0.0	#66c2a5	piN
606	1819	0.0	#66c2a5	piN
607	1822	0.0	#66c2a5	piN
608	1825	0.0	#66c2a5	piN
609	1828	0.0	#66c2a5	piN
610	1831	0.0	#66c2a5	piN
611	1834	0.0	#66c2a5	piN
612	1837	0.0	#66c2a5	piN
613	1840	0.0	#66c2a5	piN
614	1843	0.0	#66c2a5	piN
615	1846	0.0	#66c2a5	piN
616	1849	0.0	#66c2a5	piN
617	1852	0.0	#66c2a5	piN
618	1855	0.0	#66c2a5	piN
619	1858	0.0	#66c2a5	piN
620	1861	0.0	#66c2a5	piN
621	1864	0.0	#66c2a5	piN
622	1867	0.0	#66c2a5	piN
623	1870	0.0	#66c2a5	piN
624	1873	0.0	#66c2a5	piN
625	1876	0.0	#66c2a5	piN
626	1879	0.0	#66c2a5	piN
627	1882	0.0	#66c2a5	piN
628	1885	0.0	#66c2a5	piN
629	1888	0.0	#66c2a5	piN
630	1891	0.0	#66c2a5	piN
631	1894	0.0	#66c2a5	piN
632	1897	0.0	#66c2a5	piN
633	1900	0.0	#66c2a5	piN
634	1903	0.0	#66c2a5	piN
635	1906	0.0	#66c2a5	piN
636	1909	0.0	#66c2a5	piN
637	1912	0.0	#66c2a5	piN
638	1915	0.0	#66c2a5	piN
639	1918	0.0	#66c2a5	piN
640	1921	0.0	#66c2a5	piN
641	1924	0.0	#66c2a5	piN
642	1927	0.0	#66c2a5	piN
643	1930	0.0	#66c2a5	piN
644	1933	0.0	#66c2a5	piN
645	1936	0.0	#66c2a5	piN
646	1939	0.0	#66c2a5	piN
647	1942	0.0	#66c2a5	piN
648	1945	0.0	#66c2a5	piN
649	1948	0.0	#66c2a5	piN
650	1951	0.0	#66c2a5	piN
651	1954	0.0	#66c2a5	piN
652	1957	0.0	#66c2a5	piN
653	1960	0.0	#66c2a5	piN
654	1963	0.0	#66c2a5	piN
655	1966	0.0	#66c2a5	piN
656	1969	0.0	#66c2a5	piN
657	1972	0.0	#66c2a5	piN
658	1975	0.0	#66c2a5	piN
659	1978	0.0	#66c2a5	piN
660	1981	0.0	#66c2a5	piN
661	1984	0.0	#66c2a5	piN
662	1987	0.0	#66c2a5	piN
663	1990	0.0	#66c2a5	piN
664	1993	0.0	#66c2a5	piN
665	1996	0.0	#66c2a5	piN
666	1999	0.0	#66c2a5	piN
667	2002	0.0	#66c2a5	piN
668	2005	0.0	#66c2a5	piN
669	2008	0.0	#66c2a5	piN
670	2011	0.0	#66c2a5	piN
671	2014	0.0	#66c2a5	piN
672	2017	0.0	#66c2a5	piN
673	2020	0.0	#66c2a5	piN
674	2023	0.0	#66c2a5	piN
675	2026	0.0	#66c2a5	piN
676	2029	0.0	#66c2a5	piN
677	2032	0.0	#66c2a5	piN
678	2035	0.0	#66c2a5	piN
679	2038	0.0	#66c2a5	piN
680	2041	0.0	#66c2a5	piN
681	2044	0.0	#66c2a5	piN
682	2047	0.0	#66c2a5	piN
683	2050	0.0	#66c2a5	piN
684	2053	0.0	#66c2a5	piN
685	2056	0.0	#66c2a5	piN
686	2059	0.0	#66c2a5	piN
687	2062	0.0	#66c2a5	piN
688	2065	0.0	#66c2a5	piN
689	2068	0.0	#66c2a5	piN
690	2071	0.0	#66c2a5	piN
691	2074	0.0	#66c2a5	piN
692	2077	0.0	#66c2a5	piN
693	2080	0.0	#66c2a5	piN
694	2083	0.0	#66c2a5	piN
695	2086	0.0	#66c2a5	piN
696	2089	0.0	#66c2a5	piN
697	2092	0.0	#66c2a5	piN
698	2095	0.0	#66c2a5	piN
699	2098	0.0	#66c2a5	piN
700	2101	0.0	#66c2a5	piN
701	2104	0.0	#66c2a5	piN
702	2107	0.0	#66c2a5	piN
703	2110	0.0	#66c2a5	piN
704	2113	0.0	#66c2a5	piN
705	2116	0.0	#66c2a5	piN
706	2119	0.0	#66c2a5	piN
707	2122	0.0	#66c2a5	piN
708	2125	0.0	#66c2a5	piN
709	2128	0.0	#66c2a5	piN
710	2131	0.0	#66c2a5	piN
0	2132	0.0	#fc8d62	piN
1	2135	0.0	#fc8d62	piN
2	2138	0.0	#fc8d62	piN
3	2141	0.0	#fc8d62	piN
4	2144	0.0	#fc8d62	piN
5	2147	0.0	#fc8d62	piN
6	2150	0.0	#fc8d62	piN
7	2153	0.0	#fc8d62	piN
8	2156	0.0	#fc8d62	piN
9	2159	0.0	#fc8d62	piN
10	2162	0.0	#fc8d62	piN
11	2165	0.0	#fc8d62	piN
12	2168	0.0	#fc8d62	piN
13	2171	0.0	#fc8d62	piN
14	2174	0.0	#fc8d62	piN
